gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2017-10-19,08:00,Regular,Buchert,Nick,Ford,Tyler,Capers,James,OKC,West,Northwest,Home,Win,242,0,105,26,20,14,7,22,90,39,0.4333,52,28,0.5385,38,11,0.2895,22,16,0.7273,13,28,41,27,26,26,26,0,0,0,0,50.0,66.6667,0.5267,0.4944,30.2326,71.7949,16.7112,13.9223,6.9611,13.4615,1.1667,79.25,65.4959,104.417,83.5336,20.8834,0.4021,17.8473,1.3,70.0,NY,East,Atlantic,Away,Loss,242,0,84,19,26,8,4,23,79,32,0.4051,55,25,0.4545,24,7,0.2917,20,13,0.65,11,30,41,24,18,17,25,0,0,0,0,50.0,59.375,0.4784,0.4494,26.8293,73.1707,22.8471,7.9556,3.9778,7.2727,1.0633,44.25,36.5702,83.5336,104.417,-20.8834,0.3404,14.3072,0.7308,30.7692,100.5583,99.7272
2017-10-19,10:30,Regular,Orr,J.T.,Williams,James,Callahan,Mike,LAC,West,Pacific,Away,Win,239,0,108,23,15,12,3,20,107,42,0.3925,74,30,0.4054,33,12,0.3636,13,12,0.9231,17,42,59,27,26,34,21,0,0,0,0,53.1532,54.7619,0.4791,0.4486,29.8246,77.7778,11.7444,11.2243,2.8061,4.0541,1.0093,84.375,70.6067,101.0189,86.0531,14.9658,0.4,15.2601,1.5333,80.0,LAL,West,Pacific,Home,Loss,241,0,92,21,20,8,7,15,91,37,0.4066,75,33,0.44,16,4,0.25,23,14,0.6087,12,40,52,19,23,21,29,0,0,0,0,46.8468,56.7568,0.4549,0.4286,23.0769,76.9231,16.5125,7.4829,6.5475,9.3333,1.011,65.625,54.4606,86.0531,101.0189,-14.9658,0.3737,14.7762,1.05,40.0,106.9107,107.358
2017-10-19,10:30,Regular,Orr,J.T.,Williams,James,Callahan,Mike,LAL,West,Pacific,Home,Loss,241,0,92,21,20,8,7,15,91,37,0.4066,75,33,0.44,16,4,0.25,23,14,0.6087,12,40,52,19,23,21,29,0,0,0,0,46.8468,56.7568,0.4549,0.4286,22.2222,70.1754,16.5125,7.4829,6.5475,9.3333,1.011,65.625,54.4606,86.0531,101.0189,-14.9658,0.3737,14.7762,1.05,40.0,LAC,West,Pacific,Away,Win,239,0,108,23,15,12,3,20,107,42,0.3925,74,30,0.4054,33,12,0.3636,13,12,0.9231,17,42,59,27,26,34,21,0,0,0,0,53.1532,54.7619,0.4791,0.4486,28.8136,71.1864,11.7444,11.2243,2.8061,4.0541,1.0093,84.375,70.6067,101.0189,86.0531,14.9658,0.4,15.2601,1.5333,80.0,106.9107,106.4671
2017-10-20,07:00,Regular,Washington,C.J.,McCutchen,Monty,Lewis,Eric,ATL,East,Southeast,Away,Loss,241,1,91,19,13,11,4,29,95,36,0.3789,65,29,0.4462,30,7,0.2333,14,12,0.8571,6,32,38,28,28,17,18,0,0,0,0,40.0,52.7778,0.4498,0.4158,11.7647,72.7273,11.3875,10.4326,3.7937,6.1538,0.9579,51.0,42.3237,86.3057,103.3772,-17.0715,0.3529,14.2685,1.4615,84.6154,CHA,East,Southeast,Home,Win,240,2,109,17,21,5,4,18,86,37,0.4302,50,26,0.52,36,11,0.3056,30,24,0.8,12,45,57,18,31,35,25,0,0,0,0,60.0,45.9459,0.5494,0.4942,21.0526,78.9474,17.4709,4.7421,3.7937,8.0,1.2674,75.0,62.5,103.3772,86.3057,17.0715,0.3895,12.3907,0.8095,23.8095,105.4391,105.0016
2017-10-20,07:00,Regular,Washington,C.J.,McCutchen,Monty,Lewis,Eric,CHA,East,Southeast,Home,Win,240,2,109,17,21,5,4,18,86,37,0.4302,50,26,0.52,36,11,0.3056,30,24,0.8,12,45,57,18,31,35,25,0,0,0,0,60.0,45.9459,0.5494,0.4942,27.2727,88.2353,17.4709,4.7421,3.7937,8.0,1.2674,75.0,62.5,103.3772,86.3057,17.0715,0.3895,12.3907,0.8095,23.8095,ATL,East,Southeast,Away,Loss,241,1,91,19,13,11,4,29,95,36,0.3789,65,29,0.4462,30,7,0.2333,14,12,0.8571,6,32,38,28,28,17,18,0,0,0,0,40.0,52.7778,0.4498,0.4158,15.7895,84.2105,11.3875,10.4326,3.7937,6.1538,0.9579,51.0,42.3237,86.3057,103.3772,-17.0715,0.3529,14.2685,1.4615,84.6154,105.4391,105.4391
2017-10-20,07:00,Regular,Workman,Haywoode,Zielinski,Gary,Brown,Tony,POR,West,Northwest,Away,Win,240,1,114,19,9,5,6,26,95,46,0.4842,76,37,0.4868,19,9,0.4737,17,13,0.7647,11,40,51,31,31,29,23,0,0,0,0,56.6667,41.3043,0.5562,0.5316,25.0,86.9565,8.0732,5.131,6.1572,7.8947,1.2,85.375,71.1458,116.9874,98.5157,18.4717,0.4946,14.5616,2.1111,55.5556,IND,East,Central,Home,Loss,240,2,96,15,12,1,4,17,78,35,0.4487,60,31,0.5167,18,4,0.2222,33,22,0.6667,6,33,39,25,27,21,23,0,0,0,0,43.3333,42.8571,0.5188,0.4744,15.3846,84.6154,11.4811,1.0262,4.1048,6.6667,1.2308,55.375,46.1458,98.5157,116.9874,-18.4717,0.4167,12.5502,1.25,8.3333,97.4464,97.4464
2017-10-20,07:00,Regular,Workman,Haywoode,Zielinski,Gary,Brown,Tony,IND,East,Central,Home,Loss,240,2,96,15,12,1,4,17,78,35,0.4487,60,31,0.5167,18,4,0.2222,33,22,0.6667,6,33,39,25,27,21,23,0,0,0,0,43.3333,42.8571,0.5188,0.4744,13.0435,75.0,11.4811,1.0262,4.1048,6.6667,1.2308,55.375,46.1458,98.5157,116.9874,-18.4717,0.4167,12.5502,1.25,8.3333,POR,West,Northwest,Away,Win,240,1,114,19,9,5,6,26,95,46,0.4842,76,37,0.4868,19,9,0.4737,17,13,0.7647,11,40,51,31,31,29,23,0,0,0,0,56.6667,41.3043,0.5562,0.5316,21.5686,78.4314,8.0732,5.131,6.1572,7.8947,1.2,85.375,71.1458,116.9874,98.5157,18.4717,0.4946,14.5616,2.1111,55.5556,97.4464,97.4464
2017-10-20,07:00,Regular,Tiven,Josh,Petraitis,Gediminas,Davis,Marc,CLE,East,Central,Away,Win,239,2,116,25,17,8,3,10,81,44,0.5432,55,33,0.6,26,11,0.4231,17,17,1.0,9,35,44,25,30,31,30,0,0,0,0,59.4595,56.8182,0.6555,0.6111,29.0323,81.3953,16.1168,8.586,3.2197,5.4545,1.4321,98.125,82.113,124.4968,104.1051,20.3917,0.4944,19.16,1.4706,47.0588,MIL,East,Central,Home,Loss,240,1,97,23,15,8,2,17,82,38,0.4634,47,27,0.5745,35,11,0.3143,12,10,0.8333,8,22,30,25,24,24,24,0,0,0,0,40.5405,60.5263,0.5557,0.5305,26.6667,73.3333,14.6656,8.586,2.1465,4.2553,1.1829,65.0,54.1667,104.1051,124.4968,-20.3917,0.427,18.3589,1.5333,53.3333,93.1751,93.565
2017-10-20,07:00,Regular,Tiven,Josh,Petraitis,Gediminas,Davis,Marc,MIL,East,Central,Home,Loss,240,1,97,23,15,8,2,17,82,38,0.4634,47,27,0.5745,35,11,0.3143,12,10,0.8333,8,22,30,25,24,24,24,0,0,0,0,40.5405,60.5263,0.5557,0.5305,18.6047,70.9677,14.6656,8.586,2.1465,4.2553,1.1829,65.0,54.1667,104.1051,124.4968,-20.3917,0.427,18.3589,1.5333,53.3333,CLE,East,Central,Away,Win,239,2,116,25,17,8,3,10,81,44,0.5432,55,33,0.6,26,11,0.4231,17,17,1.0,9,35,44,25,30,31,30,0,0,0,0,59.4595,56.8182,0.6555,0.6111,20.4545,79.5455,16.1168,8.586,3.2197,5.4545,1.4321,98.125,82.113,124.4968,104.1051,20.3917,0.4944,19.16,1.4706,47.0588,93.1751,93.1751
2017-10-20,07:00,Regular,Fitzgerald,Kane,Kogut,Marat,Holtkamp,Lauren,BOS,East,Atlantic,Away,Win,240,1,102,16,19,4,5,24,84,35,0.4167,55,25,0.4545,29,10,0.3448,32,22,0.6875,14,41,55,24,22,23,33,0,0,0,0,53.9216,45.7143,0.52,0.4762,29.7872,74.5455,16.2282,3.9988,4.9985,9.0909,1.2143,65.75,54.7917,101.9698,91.9728,9.997,0.3933,12.0228,0.8421,21.0526,PHI,East,Atlantic,Home,Loss,239,2,92,20,17,7,4,30,92,35,0.3804,60,25,0.4167,32,10,0.3125,16,12,0.75,14,33,47,21,29,22,20,0,0,0,0,46.0784,57.1429,0.4645,0.4348,29.7872,70.2128,14.6501,6.9979,3.9988,6.6667,1.0,54.75,45.8159,91.9728,101.9698,-9.997,0.3684,14.7016,1.1765,41.1765,100.0296,100.0296
2017-10-20,07:00,Regular,Fitzgerald,Kane,Kogut,Marat,Holtkamp,Lauren,PHI,East,Atlantic,Home,Loss,239,2,92,20,17,7,4,30,92,35,0.3804,60,25,0.4167,32,10,0.3125,16,12,0.75,14,33,47,21,29,22,20,0,0,0,0,46.0784,57.1429,0.4645,0.4348,25.4545,70.2128,14.6501,6.9979,3.9988,6.6667,1.0,54.75,45.8159,91.9728,101.9698,-9.997,0.3684,14.7016,1.1765,41.1765,BOS,East,Atlantic,Away,Win,240,1,102,16,19,4,5,24,84,35,0.4167,55,25,0.4545,29,10,0.3448,32,22,0.6875,14,41,55,24,22,23,33,0,0,0,0,53.9216,45.7143,0.52,0.4762,25.4545,74.5455,16.2282,3.9988,4.9985,9.0909,1.2143,65.75,54.7917,101.9698,91.9728,9.997,0.3933,12.0228,0.8421,21.0526,100.0296,100.4481
2017-10-20,07:00,Regular,Cutler,Kevin,Blair,Curtis,Corbin,Sean,DET,East,Central,Away,Loss,240,2,111,19,19,12,1,31,87,43,0.4943,64,33,0.5156,23,10,0.4348,20,15,0.75,10,23,33,31,34,16,30,0,0,0,0,47.1429,44.186,0.5793,0.5517,25.0,76.6667,16.5505,12.0305,1.0025,1.5625,1.2759,63.0,52.5,111.2821,115.2923,-4.0102,0.4479,14.2003,1.0,63.1579,WAS,East,Southeast,Home,Win,241,2,115,25,17,12,7,18,75,40,0.5333,58,34,0.5862,17,6,0.3529,35,29,0.8286,7,30,37,29,29,33,24,0,0,0,0,52.8571,62.5,0.6361,0.5733,18.9189,81.0811,15.8287,12.0305,7.0178,12.069,1.5333,93.125,77.2822,115.2923,111.2821,4.0102,0.4706,18.8822,1.4706,70.5882,99.7465,99.7465
2017-10-20,07:00,Regular,Cutler,Kevin,Blair,Curtis,Corbin,Sean,WAS,East,Southeast,Home,Win,241,2,115,25,17,12,7,18,75,40,0.5333,58,34,0.5862,17,6,0.3529,35,29,0.8286,7,30,37,29,29,33,24,0,0,0,0,52.8571,62.5,0.6361,0.5733,23.3333,75.0,15.8287,12.0305,7.0178,12.069,1.5333,93.125,77.2822,115.2923,111.2821,4.0102,0.4706,18.8822,1.4706,70.5882,DET,East,Central,Away,Loss,240,2,111,19,19,12,1,31,87,43,0.4943,64,33,0.5156,23,10,0.4348,20,15,0.75,10,23,33,31,34,16,30,0,0,0,0,47.1429,44.186,0.5793,0.5517,30.303,69.697,16.5505,12.0305,1.0025,1.5625,1.2759,63.0,52.5,111.2821,115.2923,-4.0102,0.4479,14.2003,1.0,63.1579,99.7465,99.3326
2017-10-20,07:30,Regular,Goble,John,Taylor,Ben,Acosta,Ray,ORL,East,Southeast,Away,Loss,241,2,121,30,22,9,3,27,89,45,0.5056,56,27,0.4821,33,18,0.5455,15,13,0.8667,9,31,40,27,28,36,30,0,0,0,0,45.4545,66.6667,0.6328,0.6067,21.4286,67.3913,18.7075,8.3775,2.7925,5.3571,1.3596,87.375,72.5104,112.6314,117.2856,-4.6542,0.4412,20.3252,1.3636,40.9091,BKN,East,Atlantic,Home,Win,241,2,126,22,18,13,6,17,92,46,0.5,65,37,0.5692,27,9,0.3333,35,25,0.7143,15,33,48,29,29,31,37,0,0,0,0,54.5455,47.8261,0.5866,0.5489,31.25,68.75,14.3541,12.1009,5.585,9.2308,1.3696,98.125,81.4315,117.2856,112.6314,4.6542,0.4842,14.9254,1.2222,72.2222,107.4301,106.9843
2017-10-20,07:30,Regular,Goble,John,Taylor,Ben,Acosta,Ray,BKN,East,Atlantic,Home,Win,241,2,126,22,18,13,6,17,92,46,0.5,65,37,0.5692,27,9,0.3333,35,25,0.7143,15,33,48,29,29,31,37,0,0,0,0,54.5455,47.8261,0.5866,0.5489,32.6087,78.5714,14.3541,12.1009,5.585,9.2308,1.3696,98.125,81.4315,117.2856,112.6314,4.6542,0.4842,14.9254,1.2222,72.2222,ORL,East,Southeast,Away,Loss,241,2,121,30,22,9,3,27,89,45,0.5056,56,27,0.4821,33,18,0.5455,15,13,0.8667,9,31,40,27,28,36,30,0,0,0,0,45.4545,66.6667,0.6328,0.6067,22.5,77.5,18.7075,8.3775,2.7925,5.3571,1.3596,87.375,72.5104,112.6314,117.2856,-4.6542,0.4412,20.3252,1.3636,40.9091,107.4301,106.9843
2017-10-20,08:00,Regular,Goble,Jacyn,Guthrie,David,Richardson,Leroy,UTA,West,Northwest,Away,Loss,241,1,97,23,19,10,8,21,77,37,0.4805,55,28,0.5091,22,9,0.4091,17,14,0.8235,7,31,38,16,26,23,32,0,0,0,0,46.3415,62.1622,0.5741,0.539,17.0732,75.6098,18.361,10.463,8.3704,14.5455,1.2597,74.625,61.9295,101.4909,104.6298,-3.1389,0.4157,18.1847,1.2105,52.6316,MIN,West,Northwest,Home,Win,240,1,100,17,16,11,2,17,81,36,0.4444,59,29,0.4915,22,7,0.3182,26,21,0.8077,10,34,44,19,27,24,30,0,0,0,0,53.6585,47.2222,0.5409,0.4877,22.7273,77.2727,14.7547,11.5093,2.0926,3.3898,1.2346,70.5,58.75,104.6298,101.4909,3.1389,0.4138,13.5523,1.0625,68.75,95.5751,95.1785
2017-10-20,08:00,Regular,Goble,Jacyn,Guthrie,David,Richardson,Leroy,MIN,West,Northwest,Home,Win,240,1,100,17,16,11,2,17,81,36,0.4444,59,29,0.4915,22,7,0.3182,26,21,0.8077,10,34,44,19,27,24,30,0,0,0,0,53.6585,47.2222,0.5409,0.4877,24.3902,82.9268,14.7547,11.5093,2.0926,3.3898,1.2346,70.5,58.75,104.6298,101.4909,3.1389,0.4138,13.5523,1.0625,68.75,UTA,West,Northwest,Away,Loss,241,1,97,23,19,10,8,21,77,37,0.4805,55,28,0.5091,22,9,0.4091,17,14,0.8235,7,31,38,16,26,23,32,0,0,0,0,46.3415,62.1622,0.5741,0.539,18.4211,81.5789,18.361,10.463,8.3704,14.5455,1.2597,74.625,61.9295,101.4909,104.6298,-3.1389,0.4157,18.1847,1.2105,52.6316,95.5751,95.5751
2017-10-20,08:30,Regular,Twardoski,Scott,Smith,Michael,Kennedy,Bill,SAC,West,Pacific,Away,Win,238,1,93,20,15,8,3,18,87,37,0.4253,64,27,0.4219,23,10,0.4348,13,9,0.6923,16,41,57,19,27,25,22,0,0,0,0,61.2903,54.0541,0.5015,0.4828,35.5556,85.4167,13.925,9.0543,3.3954,4.6875,1.069,76.625,64.3908,105.2565,99.5975,5.659,0.4302,15.6593,1.3333,53.3333,DAL,West,Southwest,Home,Loss,240,2,88,19,12,8,7,13,75,31,0.4133,42,20,0.4762,33,11,0.3333,21,15,0.7143,7,29,36,23,23,14,28,0,0,0,0,38.7097,61.2903,0.5223,0.4867,19.4444,80.5556,12.4688,9.0543,7.9225,16.6667,1.1733,68.125,56.7708,99.5975,105.2565,-5.659,0.3875,16.4873,1.5833,66.6667,88.3556,89.0981
2017-10-20,08:30,Regular,Twardoski,Scott,Smith,Michael,Kennedy,Bill,DAL,West,Southwest,Home,Loss,240,2,88,19,12,8,7,13,75,31,0.4133,42,20,0.4762,33,11,0.3333,21,15,0.7143,7,29,36,23,23,14,28,0,0,0,0,38.7097,61.2903,0.5223,0.4867,14.5833,64.4444,12.4688,9.0543,7.9225,16.6667,1.1733,68.125,56.7708,99.5975,105.2565,-5.659,0.3875,16.4873,1.5833,66.6667,SAC,West,Pacific,Away,Win,238,1,93,20,15,8,3,18,87,37,0.4253,64,27,0.4219,23,10,0.4348,13,9,0.6923,16,41,57,19,27,25,22,0,0,0,0,61.2903,54.0541,0.5015,0.4828,28.0702,71.9298,13.925,9.0543,3.3954,4.6875,1.069,76.625,64.3908,105.2565,99.5975,5.659,0.4302,15.6593,1.3333,53.3333,88.3556,88.3556
2017-10-20,09:30,Regular,Lane,Karl,Smith,Aaron,Malloy,Ed,GS,West,Pacific,Away,Win,241,2,128,31,18,5,8,23,91,47,0.5165,51,29,0.5686,40,18,0.45,20,16,0.8,10,39,49,26,35,37,11,0,0,0,0,49.4949,65.9574,0.6413,0.6154,22.7273,70.9091,15.2801,4.6816,7.4906,15.6863,1.4066,106.0,87.9668,119.8492,112.3586,7.4906,0.4747,20.8333,1.7222,27.7778,NO,West,Southwest,Home,Loss,241,2,120,28,17,8,2,19,98,45,0.4592,62,29,0.4677,36,16,0.4444,22,14,0.6364,16,34,50,39,25,26,8,0,0,0,0,50.5051,62.2222,0.5572,0.5408,32.0,68.0,13.6349,7.4906,1.8726,3.2258,1.2245,91.25,75.7261,112.3586,119.8492,-7.4906,0.4545,18.339,1.6471,47.0588,106.8009,106.3577
2017-10-20,09:30,Regular,Lane,Karl,Smith,Aaron,Malloy,Ed,NO,West,Southwest,Home,Loss,241,2,120,28,17,8,2,19,98,45,0.4592,62,29,0.4677,36,16,0.4444,22,14,0.6364,16,34,50,39,25,26,8,0,0,0,0,50.5051,62.2222,0.5572,0.5408,29.0909,77.2727,13.6349,7.4906,1.8726,3.2258,1.2245,91.25,75.7261,112.3586,119.8492,-7.4906,0.4545,18.339,1.6471,47.0588,GS,West,Pacific,Away,Win,241,2,128,31,18,5,8,23,91,47,0.5165,51,29,0.5686,40,18,0.45,20,16,0.8,10,39,49,26,35,37,11,0,0,0,0,49.4949,65.9574,0.6413,0.6154,20.4082,79.5918,15.2801,4.6816,7.4906,15.6863,1.4066,106.0,87.9668,119.8492,112.3586,7.4906,0.4747,20.8333,1.7222,27.7778,106.8009,106.3577
2017-10-20,10:00,Regular,Scott,Kevin,Foster,Scott,Sterling,Jonathan,LAL,West,Pacific,Away,Win,234,0,132,22,19,8,3,31,94,48,0.5106,68,36,0.5294,26,12,0.4615,33,24,0.7273,5,37,42,40,30,36,26,0,0,0,0,45.6522,45.8333,0.6082,0.5745,11.1111,78.7234,14.8996,6.7445,2.5292,4.4118,1.4043,80.375,68.6966,111.2844,109.5983,1.6861,0.4444,14.7138,1.1579,42.1053,PHO,West,Pacific,Home,Loss,239,2,130,17,20,8,9,25,92,45,0.4891,63,31,0.4921,29,14,0.4828,38,26,0.6842,10,40,50,36,37,26,31,0,0,0,0,54.3478,37.7778,0.5979,0.5652,20.0,80.0,15.5376,6.7445,7.5876,14.2857,1.413,88.25,73.8494,109.5983,111.2844,-1.6861,0.4412,11.6662,0.85,40.0,118.615,121.6564
2017-10-20,10:00,Regular,Scott,Kevin,Foster,Scott,Sterling,Jonathan,PHO,West,Pacific,Home,Loss,239,2,130,17,20,8,9,25,92,45,0.4891,63,31,0.4921,29,14,0.4828,38,26,0.6842,10,40,50,36,37,26,31,0,0,0,0,54.3478,37.7778,0.5979,0.5652,21.2766,88.8889,15.5376,6.7445,7.5876,14.2857,1.413,88.25,73.8494,109.5983,111.2844,-1.6861,0.4412,11.6662,0.85,40.0,LAL,West,Pacific,Away,Win,234,0,132,22,19,8,3,31,94,48,0.5106,68,36,0.5294,26,12,0.4615,33,24,0.7273,5,37,42,40,30,36,26,0,0,0,0,45.6522,45.8333,0.6082,0.5745,11.9048,88.0952,14.8996,6.7445,2.5292,4.4118,1.4043,80.375,68.6966,111.2844,109.5983,1.6861,0.4444,14.7138,1.1579,42.1053,118.615,119.1113
2017-10-21,07:30,Regular,Goldenberg,Jason,Taylor,Ben,Spooner,Bill,PHI,East,Atlantic,Away,Loss,239,1,94,18,20,5,4,26,82,32,0.3902,58,24,0.4138,24,8,0.3333,36,22,0.6111,8,33,41,19,30,22,23,0,0,0,0,44.5652,56.25,0.4804,0.439,15.6863,80.4878,16.9722,4.6513,3.721,6.8966,1.1463,45.75,38.2845,87.4442,119.073,-31.6288,0.3404,13.2509,0.9,25.0,TOR,East,Atlantic,Home,Win,239,2,128,23,13,5,10,29,89,42,0.4719,45,29,0.6444,44,13,0.2955,37,31,0.8378,8,43,51,36,26,40,26,0,0,0,0,55.4348,54.7619,0.6079,0.5449,15.6863,84.3137,10.9909,4.6513,9.3026,22.2222,1.4382,98.125,82.113,119.073,87.4442,31.6288,0.4468,16.2797,1.7692,38.4615,107.4971,107.9469
2017-10-21,07:30,Regular,Goldenberg,Jason,Taylor,Ben,Spooner,Bill,TOR,East,Atlantic,Home,Win,239,2,128,23,13,5,10,29,89,42,0.4719,45,29,0.6444,44,13,0.2955,37,31,0.8378,8,43,51,36,26,40,26,0,0,0,0,55.4348,54.7619,0.6079,0.5449,19.5122,84.3137,10.9909,4.6513,9.3026,22.2222,1.4382,98.125,82.113,119.073,87.4442,31.6288,0.4468,16.2797,1.7692,38.4615,PHI,East,Atlantic,Away,Loss,239,1,94,18,20,5,4,26,82,32,0.3902,58,24,0.4138,24,8,0.3333,36,22,0.6111,8,33,41,19,30,22,23,0,0,0,0,44.5652,56.25,0.4804,0.439,19.5122,80.4878,16.9722,4.6513,3.721,6.8966,1.1463,45.75,38.2845,87.4442,119.073,-31.6288,0.3404,13.2509,0.9,25.0,107.4971,107.9469
2017-10-21,08:00,Regular,Ford,Tyler,Brothers,Tony,Wood,Leon,SA,West,Southwest,Away,Win,241,2,87,25,11,8,3,14,93,38,0.4086,81,37,0.4568,12,1,0.0833,16,10,0.625,14,38,52,19,22,24,22,0,0,0,0,52.0,65.7895,0.4348,0.414,25.9259,82.6087,9.9063,8.366,3.1372,3.7037,0.9355,71.75,59.5436,90.9802,80.5227,10.4575,0.4222,18.3769,2.2727,72.7273,CHI,East,Central,Home,Loss,240,2,77,18,20,3,5,15,82,31,0.378,54,23,0.4259,28,8,0.2857,9,7,0.7778,8,40,48,21,17,17,22,0,0,0,0,48.0,58.0645,0.4479,0.4268,16.6667,83.3333,18.875,3.1372,5.2287,9.2593,0.939,48.625,40.5208,80.5227,90.9802,-10.4575,0.3298,14.5208,0.9,15.0,95.6252,95.2284
2017-10-21,08:00,Regular,Ford,Tyler,Brothers,Tony,Wood,Leon,CHI,East,Central,Home,Loss,240,2,77,18,20,3,5,15,82,31,0.378,54,23,0.4259,28,8,0.2857,9,7,0.7778,8,40,48,21,17,17,22,0,0,0,0,48.0,58.0645,0.4479,0.4268,17.3913,74.0741,18.875,3.1372,5.2287,9.2593,0.939,48.625,40.5208,80.5227,90.9802,-10.4575,0.3298,14.5208,0.9,15.0,SA,West,Southwest,Away,Win,241,2,87,25,11,8,3,14,93,38,0.4086,81,37,0.4568,12,1,0.0833,16,10,0.625,14,38,52,19,22,24,22,0,0,0,0,52.0,65.7895,0.4348,0.414,26.9231,73.0769,9.9063,8.366,3.1372,3.7037,0.9355,71.75,59.5436,90.9802,80.5227,10.4575,0.4222,18.3769,2.2727,72.7273,95.6252,95.6252
2017-10-21,08:00,Regular,Cutler,Kevin,Fraher,Pat,Collins,Derrick,ORL,East,Southeast,Away,Win,238,1,114,28,12,7,6,28,90,40,0.4444,55,23,0.4182,35,17,0.4857,20,17,0.85,12,38,50,36,20,32,26,0,0,0,0,53.1915,70.0,0.5769,0.5389,26.6667,77.551,10.8303,7.1501,6.1287,10.9091,1.2667,94.5,79.4118,116.4452,94.9948,21.4504,0.4444,20.1729,2.3333,58.3333,CLE,East,Central,Home,Loss,241,1,93,15,16,4,7,14,86,33,0.3837,61,26,0.4262,25,7,0.28,27,20,0.7407,11,33,44,18,27,20,28,0,0,0,0,46.8085,45.4545,0.4751,0.4244,25.0,75.0,14.0499,4.0858,7.1501,11.4754,1.0814,57.125,47.4066,94.9948,116.4452,-21.4504,0.3626,11.6387,0.9375,25.0,97.9001,98.7228
2017-10-21,08:00,Regular,Cutler,Kevin,Fraher,Pat,Collins,Derrick,CLE,East,Central,Home,Loss,241,1,93,15,16,4,7,14,86,33,0.3837,61,26,0.4262,25,7,0.28,27,20,0.7407,11,33,44,18,27,20,28,0,0,0,0,46.8085,45.4545,0.4751,0.4244,22.449,73.3333,14.0499,4.0858,7.1501,11.4754,1.0814,57.125,47.4066,94.9948,116.4452,-21.4504,0.3626,11.6387,0.9375,25.0,ORL,East,Southeast,Away,Win,238,1,114,28,12,7,6,28,90,40,0.4444,55,23,0.4182,35,17,0.4857,20,17,0.85,12,38,50,36,20,32,26,0,0,0,0,53.1915,70.0,0.5769,0.5389,24.0,76.0,10.8303,7.1501,6.1287,10.9091,1.2667,94.5,79.4118,116.4452,94.9948,21.4504,0.4444,20.1729,2.3333,58.3333,97.9001,97.4939
2017-10-21,08:00,Regular,Washington,C.J.,Boland,Matt,Capers,James,DAL,West,Southwest,Away,Loss,241,0,91,19,14,6,0,19,84,31,0.369,53,18,0.3396,31,13,0.4194,21,16,0.7619,8,33,41,20,19,19,33,0,0,0,0,43.1579,61.2903,0.488,0.4464,14.8148,80.4878,13.0548,6.1594,0.0,0.0,1.0833,54.375,45.1245,93.4174,109.8424,-16.425,0.3444,15.0507,1.3571,42.8571,HOU,West,Southwest,Home,Win,238,2,107,17,15,12,4,24,82,39,0.4756,35,28,0.8,47,11,0.234,22,18,0.8182,8,46,54,33,29,30,15,0,0,0,0,56.8421,43.5897,0.5836,0.5427,14.8148,85.1852,14.0607,12.3188,4.1063,11.4286,1.3049,85.75,72.0588,109.8424,93.4174,16.425,0.4382,13.7451,1.1333,80.0,97.4123,97.0081
